Unique Merchant SKU,MPN/ISBN,UPC or EAN,Brand / Manufacturer,Product Name,Product URL,Current Price,Original Price,Category ID,Product Description,Image URL,Product Type,Condition,Stock Availability,Shipping Weight,Zip Code,Bundle,Related Products,
7497,9780967948331,967948339,,Freedom Bound,https://shop.rocksolidinc.com/freedom-bound-p7497.aspx?utm_medium=cse&utm_source=shoppingcom,17,17,,"Slave traders capture 13 yr.old Anta Majigeen Ndiaye, a village princess. Anta's family dies on a slave ship and Anta begins her quest for freedom. The road to freedom takes her from Africa to Spanish East Florida-from village to plantation--from a blanket on a dirt floor of a thatched hut to her master's bed. Inspired by the life of Anna Kingsley. Kingsley Plantation is now a National Park in Florida. ISBN and nbsp;9780967948331 ",http://cdn.nexternal.com/rocksolid/images/Freedom_Bound.jpg,"History Social Studies, History Readers",New,Yes,1,32218,No,"423, 3249, 4436",1
7498,9780060652951,60652950,,The Great Divorce,https://shop.rocksolidinc.com/the-great-divorce-p7498.aspx?utm_medium=cse&utm_source=shoppingcom,13.97,14.99,,"In ""The Great Divorce"", C.S. Lewis employs his formidable talent for fable and allegory, this time exploring the question of heaven and hell. Using his extraordinary descriptive powers, the theologian introduces readers to supernatural beings who will change the way we think about good and evil. ISBN and nbsp;9780060652951, paperback ",http://cdn.nexternal.com/rocksolid/images/Great_Divorce3.jpg,"Language Arts, Reading, Classic Reading",New,Yes,1,32218,No,"3616, 3745, 5124",1
7499,9780060838676,60838671,,Their Eyes Were Watching God,https://shop.rocksolidinc.com/their-eyes-were-watching-god-p7499.aspx?utm_medium=cse&utm_source=shoppingcom,13.97,14.99,,"Hurston's beloved classic-one of the most important American novels of the 20th century-follows the fortunes of Janie Crawford, a woman who was married three times and had been tried for the murder of one of her husbands in the black town of Eaton, Florida. ISBN and nbsp;9780060838676 ",http://cdn.nexternal.com/rocksolid/images/Their_Eyes_Were_Watching_God.jpg,"Language Arts, Reading, Fiction",New,Yes,1,32218,No,"7620, 7618, 7222",1
7500,9780060786502,60786507,,Poisonwood Bible,https://shop.rocksolidinc.com/poisonwood-bible-p7500.aspx?utm_medium=cse&utm_source=shoppingcom,13.47,15.99,,"Kingsolver's national bestseller paints an intimate portrait of a crisis-ridden family amid the larger backdrop of an African nation in chaos. Examine how the tragedy of the Price family mirrors the political unrest in the Congo, how the novel views religion and marriage, and how Kingsolver reconciles the demands of art with her belief that writing should support a political cause. ISBN and nbsp;9780060786502 ",http://cdn.nexternal.com/rocksolid/images/Poisonwood_Bible.jpg,"Language Arts, Reading, Fiction",New,Yes,1,32218,No,"3934, 1577, 7499",1
7501,9780486277868,486277860,,The Awakening,https://shop.rocksolidinc.com/the-awakening-p7501.aspx?utm_medium=cse&utm_source=shoppingcom,3.5,3.5,,"In the summer of her 28th year, Edna Pontellier and her children, along with the wives and families of other prospective businessmen, spend the summer in an idyllic coastal community away from their husbands and the sweltering heat of 1890s' New Orleans. Aware of deep yearnings that are unfulfilled by marriage and motherhood, Edna plunges into an illicit liaison that reawakens her long dormant desires, inflames her heart, and eventually blinds her to all else.  and nbsp; ",http://cdn.nexternal.com/rocksolid/images/Awakening.jpg,"Language Arts, Reading, Classic Reading",New,Yes,0.5,32218,No,"7500, 7222, 7499",1
7502,9781594631931,9781594631931,,The Kite Runner,https://shop.rocksolidinc.com/the-kite-runner-p7502.aspx?utm_medium=cse&utm_source=shoppingcom,16,16,,"An epic tale of fathers and sons, of friendship and betrayal, that takes us from Afghanistan in the final days of the monarchy to the atrocities of the present day. The unforgettable, heartbreaking story of the unlikely friendship between a wealthy Afghan youth and the son of his father's servant, The Kite Runner is a beautifully crafted novel set in a country that is in the process of being destroyed. It is about the power of reading, the price of betrayal, and the possibility of redemption. It . . .",,"Language Arts, Reading, Fiction",New,Yes,1,32218,No,"7501, 7499, 7222",1
7503,,9780981558769,,"Homeschool Psych: Student Workbook and Answer Key, 2nd Edition",https://shop.rocksolidinc.com/homeschool-psych-student-workbook-and-answer-key-2nd-edition-p7503.aspx?utm_medium=cse&utm_source=shoppingcom,14.97,16.95,,"Student Workbook with Quizzes, Extra Study, Discussion Questions, and Answer Key. ISBN and nbsp;9780981558769 Click and nbsp;here and nbsp;to order the kit. ",http://cdn.nexternal.com/rocksolid/images/HS_Psych_101_WB.jpg,"High School, Electives, High School Electives",New,Yes,1,32218,No,"7504, 3070, 5567",1
7504,9780981558776,9780981558776,,"Homeschool Psych: Preparing Christian Homeschool Students for Psych 101 Text, 2nd Edition",https://shop.rocksolidinc.com/homeschool-psych-preparing-christian-homeschool-students-for-psych-101-text-2nd-edition-p7504.aspx?utm_medium=cse&utm_source=shoppingcom,26.94,29.95,,Homeschool Psych is intended for homeschoolers and independent study students. Homeschool Psych plus the and nbsp;Student Workbook and Answer Key and nbsp;is all a student needs and requires very little teacher involvement.  and nbsp;This can also be used for a high school elective credit.  and nbsp; and nbsp; Chapters include: What is Psychology? A Christian Worldview Psychology's History and Worldview The Brain and Nervous System Sensation and Perception Motivation and Emotion Learning and Memory Human . . .,http://cdn.nexternal.com/rocksolid/images/HS_Psych_101.jpg,"High School, Electives, High School Electives",New,Yes,1.55,32218,No,"7503, 3070, 4173",1
7505,,,,"Homeschool Psych, 2nd Edition Set",https://shop.rocksolidinc.com/homeschool-psych-2nd-edition-set-p7505.aspx?utm_medium=cse&utm_source=shoppingcom,30,46.9,,"Homeschool Psych is intended for homeschoolers and independent study students. This set is all a student needs and requires very little teacher involvement.  and nbsp;This can also be used for a high school elective credit.  and nbsp; and nbsp;  and nbsp;Chapters include: What is Psychology? A Christian Worldview Psychology's History and Worldview The Brain and Nervous System Sensation and Perception Motivation and Emotion Learning and Memory Human Development Consciousness Thinking, Language . . .",http://cdn.nexternal.com/rocksolid/images/HS_Psych_101_Set.jpg,"High School, Electives, High School Electives",New,Yes,2.55,32218,Yes,"774, 3490, 2711",1
7506,9781606828625,9781606828625,,BJU Press American Republic Student Activities Book (4th Edition),https://shop.rocksolidinc.com/bju-press-american-republic-student-activities-book-4th-edition-p7506.aspx?utm_medium=cse&utm_source=shoppingcom,31.11,31.11,,"The and nbsp;American Republic Student Activity Manual and nbsp;(4th ed.) supports students with helpful charts, engaging projects, primary-source readings, and chapter reviews to help prepare for tests.ISBN 9781606828625, Copyright 2016",http://cdn.nexternal.com/rocksolid/images/Am_Rep_St.Act_4E.jpg,"History Social Studies, Bob Jones History 7 12",New,Yes,0,32218,No,"7523, 7509, 7507",1
7507,9781606828571,9781606828571,,BJU Press American Republic Student Text (4th Edition),https://shop.rocksolidinc.com/bju-press-american-republic-student-text-4th-edition-p7507.aspx?utm_medium=cse&utm_source=shoppingcom,57.78,57.78,,"The and nbsp;American Republic Student Text and nbsp;(4th ed.) leads students on a tour of our nation's history starting with the first interactions between Native Americans and European explorers and ending with present day America. Students are encouraged to interpret the present based on knowledge of our nation's past, using text, illustrations, art, and photographs.ISBN 9781606828571, Copyright 2016",http://cdn.nexternal.com/rocksolid/images/Am_Rep_Text_4E.jpg,"History Social Studies, Bob Jones History 7 12",New,Yes,1.25,32218,No,"7523, 7506, 7521",1
7509,9781939946812,1939946816,,"What's Up: Discovering the Gospel, Jesus, and Who You Really Are Teacher Guide",https://shop.rocksolidinc.com/whats-up-discovering-the-gospel-jesus-and-who-you-really-are-teacher-guide-p7509.aspx?utm_medium=cse&utm_source=shoppingcom,18.97,19.99,,"The Gospel Is Good News...Even in Middle School Have you ever asked a middle-school kid you know what's up with ""the gospel""? Can they explain what it is and why it matters to a kid? Or do they suspect that being good, listening to parents, and obeying rules is ultimately what God expects? Revealing God's love, forgiveness, and power to change, and nbsp;What's Up and nbsp;helps fourth through eighth-grade students understand that the gospel is all about God making us into who he meant us to be all along. . . .",http://cdn.nexternal.com/rocksolid/images/Whats_Up_TG.jpg,"Bible  Devotions, Devotions",New,Yes,1,32218,No,"5492, 7228, 4183",1
7510,9781939946720,1939946727,,"What's Up: Discovering the Gospel, Jesus, and Who You Really Are Student Guide",https://shop.rocksolidinc.com/whats-up-discovering-the-gospel-jesus-and-who-you-really-are-student-guide-p7510.aspx?utm_medium=cse&utm_source=shoppingcom,16.97,17.99,,"The Gospel Is Good News...Even in Middle School Have you ever asked a middle-school kid you know what's up with ""the gospel""? Can they explain what it is and why it matters to a kid? Or do they suspect that being good, listening to parents, and obeying rules is ultimately what God expects? What's Up and nbsp;is a flexible middle-school curriculum workbook using illustrations, stories, and interactive activities to help kids understand and nbsp;why and nbsp;the gospel really is good news. Revealing God's love . . .",http://cdn.nexternal.com/rocksolid/images/Whats_Up_SG.jpg,"Bible  Devotions, Devotions",New,Yes,1,32218,No,"5492, 7228, 4183",1
7512,9781609990909,,,From Adam to Us Student Workbook,https://shop.rocksolidinc.com/from-adam-to-us-student-workbook-p7512.aspx?utm_medium=cse&utm_source=shoppingcom,12.95,12.95,,"This student workbook is part of the Notgrass From Adam to Us one-year world history and literature curriculum for students in grades 5-8. The activities in this workbook review information learned in the lesson books (sold-separately) and include crosswords, word searches, matching, and other fun activities. After children read a lesson in the From Adam to Us Lesson Books (not-included), they use this workbook to complete a corresponding activity. Optional tests are provided for the . . .",http://cdn.nexternal.com/rocksolid/images/Adam3.jpg,"History Social Studies, World History",New,Yes,0,32218,No,"1370, 300, 6967",1
7513,9781609990916,,,From Adam to Us Lesson Review,https://shop.rocksolidinc.com/from-adam-to-us-lesson-review-p7513.aspx?utm_medium=cse&utm_source=shoppingcom,9.95,9.95,,"This Lesson Review Book is part of the Notgrass From Adam to Us one-year world history and literature curriculum for students in grades 5-8. The activities in this lesson review book align with the information learned in the lesson books (sold-separately) and include daily lesson review questions, weekly unit tests, and literature review questions. After children read a lesson in From Adam to Us (not-included), they use this review book to answer five questions for each lesson. 116 . . .",http://cdn.nexternal.com/rocksolid/images/Adam6.jpg,"History Social Studies, World History",New,Yes,0,32218,No,"1637, 2363, 3360",1
7514,,,,Science In The Age of Reason Set,https://shop.rocksolidinc.com/science-in-the-age-of-reason-set-p7514.aspx?utm_medium=cse&utm_source=shoppingcom,39,39,,"Textbook(hardcover) ISBN: 978-0-9890424-6-8Helps  and amp; Hints(softcover) ISBN: 978-0-9890424-7-5 Science in the Age of Reason and nbsp;is the fourth book in a hands-on, multilevel elementary science series that introduces scientific concepts using history as its guide. It covers the scientific works of natural philosophers from the early 1600s to the early 1800s. Because the course covers science as it was developed, it discusses a wide range of topics including astronomy, medicine, botany, zoology . . .",http://cdn.nexternal.com/rocksolid/images/Science_Age_of_Reason_Set.jpg,"Science and Health, Science K   8 , More Science",New,Yes,2.5,32218,No,"7387, 7515, 7383",1
7515,9780989042475,9780989042475,,Science In The Age of Reason Helps  Hints,https://shop.rocksolidinc.com/science-in-the-age-of-reason-helps--hints-p7515.aspx?utm_medium=cse&utm_source=shoppingcom,4.5,4.5,,"Helps  and amp; Hints for Science in Scientific Revolution and nbsp;contains the answers to the review exercises and hints that will make some lessons easier. Tests and their answers are also included if you want to test your children on the material. Click the links to view or order the and nbsp;Science in the Age of Reason Set and nbsp;or and nbsp;Science in the Age of Reason Textbook. Paperback, ISBN and nbsp;9780989042475 ",http://cdn.nexternal.com/rocksolid/images/Science_Age_of_Reason_Helps_Hints.jpg,"Science and Health, Science K   8 , More Science",New,Yes,1,32218,No,"7387, 7388, 7383",1
7516,9780989042468,9780989042468,,Science In The Age of Reason Textbook,https://shop.rocksolidinc.com/science-in-the-age-of-reason-textbook-p7516.aspx?utm_medium=cse&utm_source=shoppingcom,34.5,34.5,,"Science in the Age of Reason and nbsp;is the fourth book in a hands-on, multilevel elementary science series that introduces scientific concepts using history as its guide. It covers the scientific works of natural philosophers from the early 1600s to the early 1800s. Because the course covers science as it was developed, it discusses a wide range of topics including astronomy, medicine, botany, zoology, chemistry, geology, human physiology, electricity, conservation laws, and weather. Students learn . . .",http://cdn.nexternal.com/rocksolid/images/Science_Age_of_Reason_Textbook.jpg,"Science and Health, Science K   8 , More Science",New,Yes,1.5,32218,No,"7387, 7388, 7383",1
